series_id                     	year	period	       value	
LAUCT345655000000006          	2013	M06	       30686	
LAUCT345655000000006          	2014	M06	       29956	
LAUCT345655000000006          	2015	M06	       29766	
LAUCT345700000000003          	2010	M06	        16.0	
LAUCT345700000000003          	2011	M06	        15.7	
LAUCT345700000000003          	2012	M06	        15.8	
LAUCT345700000000003          	2013	M06	        14.7	
LAUCT345700000000003          	2014	M06	        11.6	
LAUCT345700000000003          	2015	M06	        10.7	
LAUCT345700000000004          	2010	M06	       10482	
LAUCT345700000000004          	2011	M06	       10245	
LAUCT345700000000004          	2012	M06	       10364	
LAUCT345700000000004          	2013	M06	        9468	
LAUCT345700000000004          	2014	M06	        7209	
LAUCT345700000000004          	2015	M06	        6667	
LAUCT345700000000005          	2010	M06	       55130	
LAUCT345700000000005          	2011	M06	       54804	
LAUCT345700000000005          	2012	M06	       55043	
LAUCT345700000000005          	2013	M06	       54939	
LAUCT345700000000005          	2014	M06	       54979	
LAUCT345700000000005          	2015	M06	       55698	
LAUCT345700000000006          	2010	M06	       65612	
LAUCT345700000000006          	2011	M06	       65049	
LAUCT345700000000006          	2012	M06	       65407	
LAUCT345700000000006          	2013	M06	       64407	
LAUCT345700000000006          	2014	M06	       62188	
LAUCT345700000000006          	2015	M06	       62365	
LAUCT345820000000003          	2010	M06	        14.6	
LAUCT345820000000003          	2011	M06	        15.2	
LAUCT345820000000003          	2012	M06	        14.3	
LAUCT345820000000003          	2013	M06	        14.0	
LAUCT345820000000003          	2014	M06	        10.1	
LAUCT345820000000003          	2015	M06	         9.5	
LAUCT345820000000004          	2010	M06	        3700	
LAUCT345820000000004          	2011	M06	        3917	
LAUCT345820000000004          	2012	M06	        3681	
LAUCT345820000000004          	2013	M06	        3623	
LAUCT345820000000004          	2014	M06	        2527	
LAUCT345820000000004          	2015	M06	        2421	
LAUCT345820000000005          	2010	M06	       21610	
LAUCT345820000000005          	2011	M06	       21770	
LAUCT345820000000005          	2012	M06	       22092	
LAUCT345820000000005          	2013	M06	       22259	
LAUCT345820000000005          	2014	M06	       22541	
LAUCT345820000000005          	2015	M06	       22991	
LAUCT345820000000006          	2010	M06	       25310	
LAUCT345820000000006          	2011	M06	       25687	
LAUCT345820000000006          	2012	M06	       25773	
LAUCT345820000000006          	2013	M06	       25882	
LAUCT345820000000006          	2014	M06	       25068	
LAUCT345820000000006          	2015	M06	       25412	
LAUCT345919000000003          	2010	M06	        10.2	
LAUCT345919000000003          	2011	M06	        10.1	
LAUCT345919000000003          	2012	M06	        10.6	
LAUCT345919000000003          	2013	M06	         9.7	
LAUCT345919000000003          	2014	M06	         7.5	
LAUCT345919000000003          	2015	M06	         6.9	
LAUCT345919000000004          	2010	M06	        2801	
LAUCT345919000000004          	2011	M06	        2765	
LAUCT345919000000004          	2012	M06	        2946	
LAUCT345919000000004          	2013	M06	        2706	
LAUCT345919000000004          	2014	M06	        2024	
LAUCT345919000000004          	2015	M06	        1865	
LAUCT345919000000005          	2010	M06	       24675	
LAUCT345919000000005          	2011	M06	       24590	
LAUCT345919000000005          	2012	M06	       24910	
LAUCT345919000000005          	2013	M06	       25051	
LAUCT345919000000005          	2014	M06	       25040	
LAUCT345919000000005          	2015	M06	       25191	
LAUCT345919000000006          	2010	M06	       27476	
LAUCT345919000000006          	2011	M06	       27355	
LAUCT345919000000006          	2012	M06	       27856	
LAUCT345919000000006          	2013	M06	       27757	
LAUCT345919000000006          	2014	M06	       27064	
LAUCT345919000000006          	2015	M06	       27056	
LAUCT346090000000003          	2013	M06	         6.1	
LAUCT346090000000003          	2014	M06	         4.5	
LAUCT346090000000003          	2015	M06	         3.7	
LAUCT346090000000004          	2013	M06	         929	
LAUCT346090000000004          	2014	M06	         691	
LAUCT346090000000004          	2015	M06	         573	
LAUCT346090000000005          	2013	M06	       14286	
LAUCT346090000000005          	2014	M06	       14832	
LAUCT346090000000005          	2015	M06	       14989	
LAUCT346090000000006          	2013	M06	       15215	
LAUCT346090000000006          	2014	M06	       15523	
LAUCT346090000000006          	2015	M06	       15562	
LAUCT346153000000003          	2010	M06	        11.1	
LAUCT346153000000003          	2011	M06	        11.6	
LAUCT346153000000003          	2012	M06	        11.4	
LAUCT346153000000003          	2013	M06	         9.8	
LAUCT346153000000003          	2014	M06	         7.7	
LAUCT346153000000003          	2015	M06	         7.3	
LAUCT346153000000004          	2010	M06	        1632	
LAUCT346153000000004          	2011	M06	        1704	
LAUCT346153000000004          	2012	M06	        1698	
LAUCT346153000000004          	2013	M06	        1471	
LAUCT346153000000004          	2014	M06	        1126	
LAUCT346153000000004          	2015	M06	        1104	
LAUCT346153000000005          	2010	M06	       13030	
LAUCT346153000000005          	2011	M06	       13032	
LAUCT346153000000005          	2012	M06	       13212	
LAUCT346153000000005          	2013	M06	       13485	
LAUCT346153000000005          	2014	M06	       13445	
LAUCT346153000000005          	2015	M06	       13920	
LAUCT346153000000006          	2010	M06	       14662	
LAUCT346153000000006          	2011	M06	       14736	
LAUCT346153000000006          	2012	M06	       14910	
LAUCT346153000000006          	2013	M06	       14956	
LAUCT346153000000006          	2014	M06	       14571	
LAUCT346153000000006          	2015	M06	       15024	
LAUCT346300000000003          	2010	M06	         5.9	
LAUCT346300000000003          	2011	M06	         6.3	
LAUCT346300000000003          	2012	M06	         6.7	
LAUCT346300000000003          	2013	M06	         6.7	
LAUCT346300000000003          	2014	M06	         4.4	
LAUCT346300000000003          	2015	M06	         4.1	
LAUCT346300000000004          	2010	M06	         703	
LAUCT346300000000004          	2011	M06	         755	
LAUCT346300000000004          	2012	M06	         817	
LAUCT346300000000004          	2013	M06	         808	
LAUCT346300000000004          	2014	M06	         519	
LAUCT346300000000004          	2015	M06	         485	
LAUCT346300000000005          	2010	M06	       11151	
LAUCT346300000000005          	2011	M06	       11199	
LAUCT346300000000005          	2012	M06	       11296	
LAUCT346300000000005          	2013	M06	       11310	
LAUCT346300000000005          	2014	M06	       11336	
LAUCT346300000000005          	2015	M06	       11458	
LAUCT346300000000006          	2010	M06	       11854	
LAUCT346300000000006          	2011	M06	       11954	
LAUCT346300000000006          	2012	M06	       12113	
LAUCT346300000000006          	2013	M06	       12118	
LAUCT346300000000006          	2014	M06	       11855	
LAUCT346300000000006          	2015	M06	       11943	
LAUCT346579000000003          	2010	M06	         9.2	
LAUCT346579000000003          	2011	M06	         9.3	
LAUCT346579000000003          	2012	M06	         8.9	
LAUCT346579000000003          	2013	M06	         8.2	
LAUCT346579000000003          	2014	M06	         6.2	
LAUCT346579000000003          	2015	M06	         5.5	
LAUCT346579000000004          	2010	M06	        2128	
LAUCT346579000000004          	2011	M06	        2171	
LAUCT346579000000004          	2012	M06	        2130	
LAUCT346579000000004          	2013	M06	        1979	
LAUCT346579000000004          	2014	M06	        1485	
LAUCT346579000000004          	2015	M06	        1330	
LAUCT346579000000005          	2010	M06	       21066	
LAUCT346579000000005          	2011	M06	       21274	
LAUCT346579000000005          	2012	M06	       21708	
LAUCT346579000000005          	2013	M06	       22095	
LAUCT346579000000005          	2014	M06	       22652	
LAUCT346579000000005          	2015	M06	       22775	
LAUCT346579000000006          	2010	M06	       23194	
LAUCT346579000000006          	2011	M06	       23445	
LAUCT346579000000006          	2012	M06	       23838	
LAUCT346579000000006          	2013	M06	       24074	
LAUCT346579000000006          	2014	M06	       24137	
LAUCT346579000000006          	2015	M06	       24105	
LAUCT347400000000003          	2010	M06	        12.3	
LAUCT347400000000003          	2011	M06	        12.6	
LAUCT347400000000003          	2012	M06	        12.9	
LAUCT347400000000003          	2013	M06	        11.8	
LAUCT347400000000003          	2014	M06	         9.1	
LAUCT347400000000003          	2015	M06	         8.6	
LAUCT347400000000004          	2010	M06	        4872	
LAUCT347400000000004          	2011	M06	        4966	
LAUCT347400000000004          	2012	M06	        5067	
LAUCT347400000000004          	2013	M06	        4636	
LAUCT347400000000004          	2014	M06	        3445	
LAUCT347400000000004          	2015	M06	        3371	
LAUCT347400000000005          	2010	M06	       34591	
LAUCT347400000000005          	2011	M06	       34480	
LAUCT347400000000005          	2012	M06	       34250	
LAUCT347400000000005          	2013	M06	       34688	
LAUCT347400000000005          	2014	M06	       34568	
LAUCT347400000000005          	2015	M06	       35610	
LAUCT347400000000006          	2010	M06	       39463	
LAUCT347400000000006          	2011	M06	       39446	
LAUCT347400000000006          	2012	M06	       39317	
LAUCT347400000000006          	2013	M06	       39324	
LAUCT347400000000006          	2014	M06	       38013	
LAUCT347400000000006          	2015	M06	       38981	
LAUCT347463000000003          	2010	M06	        11.5	
LAUCT347463000000003          	2011	M06	        11.2	
LAUCT347463000000003          	2012	M06	        11.0	
LAUCT347463000000003          	2013	M06	         9.5	
LAUCT347463000000003          	2014	M06	         7.7	
LAUCT347463000000003          	2015	M06	         6.4	
LAUCT347463000000004          	2010	M06	        4081	
LAUCT347463000000004          	2011	M06	        3977	
LAUCT347463000000004          	2012	M06	        3966	
LAUCT347463000000004          	2013	M06	        3350	
LAUCT347463000000004          	2014	M06	        2662	
LAUCT347463000000004          	2015	M06	        2239	
LAUCT347463000000005          	2010	M06	       31254	
LAUCT347463000000005          	2011	M06	       31601	
LAUCT347463000000005          	2012	M06	       32015	
LAUCT347463000000005          	2013	M06	       32038	
LAUCT347463000000005          	2014	M06	       32084	
LAUCT347463000000005          	2015	M06	       32517	
LAUCT347463000000006          	2010	M06	       35335	
LAUCT347463000000006          	2011	M06	       35578	
LAUCT347463000000006          	2012	M06	       35981	
LAUCT347463000000006          	2013	M06	       35388	
LAUCT347463000000006          	2014	M06	       34746	
LAUCT347463000000006          	2015	M06	       34756	
LAUCT347607000000003          	2010	M06	        12.4	
LAUCT347607000000003          	2011	M06	        12.6	
LAUCT347607000000003          	2012	M06	        12.9	
LAUCT347607000000003          	2013	M06	        11.7	
LAUCT347607000000003          	2014	M06	         9.3	
LAUCT347607000000003          	2015	M06	         8.4	
LAUCT347607000000004          	2010	M06	        3822	
LAUCT347607000000004          	2011	M06	        3822	
LAUCT347607000000004          	2012	M06	        3904	
LAUCT347607000000004          	2013	M06	        3464	
LAUCT347607000000004          	2014	M06	        2660	
LAUCT347607000000004          	2015	M06	        2429	
LAUCT347607000000005          	2010	M06	       26936	
LAUCT347607000000005          	2011	M06	       26465	
LAUCT347607000000005          	2012	M06	       26377	
LAUCT347607000000005          	2013	M06	       26090	
LAUCT347607000000005          	2014	M06	       26045	
LAUCT347607000000005          	2015	M06	       26338	
LAUCT347607000000006          	2010	M06	       30758	
LAUCT347607000000006          	2011	M06	       30287	
LAUCT347607000000006          	2012	M06	       30281	
LAUCT347607000000006          	2013	M06	       29554	
LAUCT347607000000006          	2014	M06	       28705	
LAUCT347607000000006          	2015	M06	       28767	
LAUCT347904000000003          	2010	M06	         6.3	
